row_index,original_text,translated_text,label,Split
2769,"#MasterChefBR no H&amp;H Na prova da sardinha, o q eles falam e a gente pode concluir... É q ninguém tem nada formatado na cabeça e sem noçao","#MasterChefBR on H&amp;H In the sardine challenge, what they say and what we can conclude... Is that no one has anything structured in their mind and is clueless.",0,test
2770,eu tinha desligado a tv dai lembrei do #MasterChefBR parece q alguém não vai dormir cedo hj,"I had turned off the TV, then I remembered #MasterChefBR. Looks like someone won't be going to bed early tonight.",1,test
2771,#videoshowaovivo Totia Meirelles é a musa do clipe Guilherme Arantes.,#videoshowlive Totia Meirelles is the muse of Guilherme Arantes' music video.,2,test
2772,"Existe a falsa impressão de que o avanço da idade valorize o homem e desvalorize a mulher, o que causa preconceito até hoje. #Encontro","There is a false impression that aging enhances the value of men and diminishes the value of women, which leads to prejudice even today. #Encontro",0,test
2773,Vou ver pela primeira vez #ConversaComBial,I will watch #ConversaComBial for the first time.,1,test
2774,Prefiro as mais velhas 😍 Mas tem novinhas q 👏 #Encontro,I prefer the older ones 😍 But there are some young ones that 👏 #Meeting,2,test
2775,Que música sem graça essa da Vanessa da Mata! #altashoras,What a boring song by Vanessa da Mata! #altashoras,0,test
2776,João Vicente vai já dá uma cantada na Fátima. #encontro,João Vicente is about to hit on Fátima. #meeting,1,test
2777,#Encontro hj me fazendo ter um momento de reflexão,#Encounter today making me have a moment of reflection,2,test
2778,Adoro #ConversaComBial Mas dupla caipira é demais pro meu coração abusado pelo dia agitado de hoje. Não dá!! Tenho saco não.,"I love #ConversaComBial but a country duo is too much for my heart, worn out by today's hectic day. I can't handle it!! I don't have the patience.",0,test
2779,Após #TheNoite as principais notícias do Brasil e do mundo com @user no #SBTNotícias. Não percam! #RT?!,"After #TheNoite, the main news from Brazil and around the world with @user on #SBTNotícias. Don't miss it! #RT?!",1,test
2780,Lembrando agora do #masterchefbr e feliz do Vitor ter tido nova chance e continuado,Thinking now about #masterchefbr and happy that Vitor got another chance and continued.,2,test
2781,#MasterChefBR Acho que chegou o momento em que vamos começar a ficar triste com cada eliminação. E a competição vai aumentar.,#MasterChefBR I think the time has come when we'll start to feel sad with each elimination. And the competition will intensify.,0,test
2782,Pega a da lata e faz macarrão com sardinha rapidinho #MasterChefBR,Grab the can and make sardine pasta quickly #MasterChefBR,1,test
2783,Que lindo a história de Nossa senhora de Fátima 🙏🏽☺️😍  #MaisVoce #BomDia,What a beautiful story of Our Lady of Fatima 🙏🏽☺️😍 #MaisVoce #GoodMorning,2,test
2784,Essas eliminações do #MasterChefBr estão acabando com meu psicológico.,These eliminations on #MasterChefBr are messing with my mental state.,0,test
2785,Cadê o Theo? #MaisVocê,Where's Theo? #MaisVocê,1,test
2786,#VideoShowAoVivo amando ver o @user e o @user acompanhados da @user,ERROR: 'NoneType' object has no attribute 'strip',2,test
2787,Perdi o começo do #FofocalizandoNoSBT vendo #VideoShowAoVivo... O que aconteceu com a filha da Marieta? Alguém me contaaaa!,I missed the beginning of #FofocalizandoNoSBT watching #VideoShowAoVivo... What happened to Marieta's daughter? Someone tell meee!,0,test
2788,"Catra vai ser pai again, novidade nenhuma kfjfondpzmdldmdl #TheNoite","Catra is going to be a father again, no surprise kfjfondpzmdldmdl #TheNoite",1,test
2789,Vitor é gracinha demais  #MasterChefBR,Vitor is just too cute #MasterChefBR,2,test
2790,"Alguém manda o Leonardo calar a boca, PELO AMOR DE DEUS. #MasterChefBR","Someone tell Leonardo to shut up, FOR THE LOVE OF GOD. #MasterChefBR",0,test
2791,Consolidados - GLOBO (15/05):  #JornalHoje 12.4 #VídeoShowAoVivo 9.6 #SessãoDaTarde 12.1 #SenhoraDoDestino 16.7,Consolidated - GLOBO (05/15): #JornalHoje 12.4 #VídeoShowAoVivo 9.6 #SessãoDaTarde 12.1 #SenhoraDoDestino 16.7,1,test
2792,Rodrigo Santoro lindo né #ConversaComBial,"Rodrigo Santoro is handsome, right? #ConversaComBial",2,test
2793,Gente o cabelo e a maquiagem da Ana Maria Braga estão indo para  alguma festa que o resto do corpo não forão convidados 😂😂😂 #MaisVoce,"People, Ana Maria Braga's hair and makeup are going to a party that the rest of her body wasn't invited to 😂😂😂 #MaisVoce",0,test
2794,"Preciso de Rtt gente, SVD e endico vcs   #PrisonBreak #MasterChefBR","I need Rtt people, SVD and I recommend you #PrisonBreak #MasterChefBR",1,test
2795,Eu quero chorar com esse neném lindo #AltasHoras,I want to cry with this beautiful baby #AltasHoras,2,test
2796,jairo bouer uma antipatia absoluta desde os tempos do erotica mtv #Encontro,Jairo Bouer has been an absolute dislike since the days of Erotica MTV #Encontro,0,test
2797,Vanessa da Matta tá parecendo a Beth Carvalho #altashoras,Vanessa da Matta is looking like Beth Carvalho #altashoras,1,test
2798,#Encontro A música romântica iluminou os rostos de todos no programa da Fárima nesta manhã.,#Encounter The romantic music lit up everyone's faces on Fárima's show this morning.,2,test
2799,#MaisVoce @user vídeo da Thaís.Muito indelicado alguém fazer uma comida q alguém não gosta e pior qd exige comer. Programa fraco,"#MaisVoce @user video of Thaís. It's very rude for someone to make a dish that someone doesn't like, and even worse when they insist on eating it. Weak show.",0,test
2800,"Patê de sardinha bem temperada com salcinha e cebola no pão de forma, não falha. #MasterChefBR","Well-seasoned sardine pâté with parsley and onion on sliced bread, never fails. #MasterChefBR",1,test
2801,O Danilo se batendo no chão 😂😂😂😂😂😂😂😂😂 #TheNoite,Danilo hitting the floor 😂😂😂😂😂😂😂😂😂 #TheNoite,2,test
2802,"Sophia não tem opinião pra nada, parece um robô. #VideoShowAoVivo","Sophia doesn't have an opinion on anything, she seems like a robot. #VideoShowLive",0,test
2803,DimDim = Sacolé = Gelinho!? Pra mim aquilo é JuJu #VideoShowAoVivo,"DimDim = Sacolé = Gelinho!? To me, that's JuJu #VideoShowLive",1,test
2804,"#MaisVocê senhor me perdoe,mas eu amo esse chef gato 😍😍❤❤❤","#MaisVocê sir, forgive me, but I love this handsome chef 😍😍❤❤❤",2,test
2805,Victor B me deixa nervosa em todo episódio #MasterChefBR,Victor B makes me nervous in every episode of #MasterChefBR,0,test
2806,"@user você não sabe fazer nada, então... qualquer coisa que tu pegar é novo. #MasterChefBR","@user you don't know how to do anything, so... whatever you try is new. #MasterChefBR",1,test
2807,#MasterChefBR #EquipeAzul entrada linda,#MasterChefBR #TeamBlue beautiful appetizer,2,test
2808,É impressão minha ou quem tá apresentando o #maisvocê hoje é o #supla #papito?! #anamariapaito,"Is it just me, or is #supla #papito hosting #maisvocê today?! #anamariapaito",0,test
2809,Flora e Donatela no #encontro,Flora and Donatela at the #meeting,1,test
2810,Marcos Pitombo estará no programa #Encontro segunda-feira foi a gente que pediu sim AAAAAAAAAH,"Marcos Pitombo will be on the #Encontro show on Monday. Yes, we asked for it AAAAAAAAAH",2,test
2811,Esse Leonardo está chato demais #MasterChefBR,This Leonardo is too annoying #MasterChefBR,0,test
2812,Vendo @user no #TheNoite falando de #desarmamento,Watching @user on #TheNoite talking about #disarmament,1,test
2813,Imagens lindas e fotos belíssimas do casamento de @user #DomingoLegal,Beautiful images and stunning photos from @user's wedding #DomingoLegal,2,test
2814,Como que a menina diz que a Claudia Raia tava no clipe do É o Tchan?  #AltasHoras  Que lerda,How does the girl say that Claudia Raia was in the É o Tchan music video? #AltasHoras So clueless.,0,test
2815,"Fogaça não consegue decidir se usa ou não os óculos, é tirando e pondo o tempo todo. kkkkkk #MasterChefBR","Fogaça can't decide whether to wear his glasses or not, he's constantly taking them off and putting them on. hahaha #MasterChefBR",1,test
2816,"Bom dia, @user . Linda produção visual. Parabéns!   #Encontro.","Good morning, @user. Beautiful visual production. Congratulations! #Meeting.",2,test
2817,"Fiquei triste que o Victor B. saiu. Não queria, mas nem achei que o prato dele tava tão ruim assim. De verdade #MasterChefBR","I was sad that Victor B. left. I didn't want him to, but I didn't even think his dish was that bad. Honestly #MasterChefBR",0,test
2818,Mexeu no peso do homem scr #MasterChefBR,He messed with the man's weight #MasterChefBR,1,test
2819,"#MasterChefBR time azul deu água na boca!! Frango recheado com espinafre, delícia!!!!","#MasterChefBR blue team made my mouth water!! Spinach-stuffed chicken, delicious!!!!",2,test
2820,É essa montagem horrível do Vitor B. 😲😬  #MasterChefBr,It's this horrible montage by Vitor B. 😲😬 #MasterChefBr,0,test
2821,"""É muito fácil acabar com a reputação de alguém"" #Encontro","""It's very easy to ruin someone's reputation"" #Meeting",1,test
2822,Tô rindo do Leonardo falando que ia fazer sopa de piroca de boi #MasterChefBR,I'm laughing at Leonardo saying he was going to make bull penis soup #MasterChefBR,2,test
2823,1 h da manhã e eu aqui passando nervouso com o #MasterChefBR,1 a.m. and I'm here getting nervous about #MasterChefBR,0,test
2824,"Na vida sou Sophia, não entendi a piada do Otaviano no #VideoShowAoVivo  #SophiaNoVideoShowAoVivo","In life, I am Sophia, I didn't get Otaviano's joke on #VideoShowLive #SophiaOnVideoShowLive",1,test
2825,"Exausta, mas hoje tem #MasterChefBR","Exhausted, but today there's #MasterChefBR",2,test
2826,Não creiooooooo q o Douglas saiu e não a Mirian ...  Aff  #MasterChefBR,I can't believe Douglas was eliminated and not Mirian... Ugh #MasterChefBR,0,test
2827,#TheNoite @user @user  Diguinho não perdoa uma de alguém aí.,#TheNoite @user @user Diguinho doesn't let someone off the hook.,1,test
2828,Chorando junto... Adoção ❤ #Encontro,Crying together... Adoption ❤ #Meeting,2,test
2829,Ai gente não falem da Yuko 💔 #MasterChefBR,"Oh guys, don't talk about Yuko 💔 #MasterChefBR",0,test
2830,#MasterChefBR Espero também Miriam,#MasterChefBR I also hope for Miriam,1,test
2831,Esse Léo Regis é um gato.Senhoooooooooor multiplicaaaa hahahahahah #VideoShowAoVivo,That Léo Regis is a hottie. Looooooord multiply him hahahahahah #VideoShowLive,2,test
2832,MANA DO CEU! que saída lacradora da porra foi essa do  @user #MasterChefBR 1 bee a menos no programa &lt;/3,OH MY GOD! What an amazing exit that was from @user #MasterChefBR. One less bee on the show </3,0,test
2833,"""Terezinha nunca disse eu te amo"" TEREZINHA É CAPRICORNIANA? #Encontro","""Terezinha never said I love you"" IS TEREZINHA A CAPRICORN? #Meeting",1,test
2834,#ConversaComBial hoje é com Pe. Fábio de Melo. Bora perder não gente!!!  @pefabiodemelo @user,"#ConversaComBial today is with Fr. Fábio de Melo. Let's not miss it, everyone!!! @pefabiodemelo @user",2,test
2835,"""quando ela é mais velha"" alô #encontro quando vai ter o dos boy e colocar a madame @user pq homem pode mas mulher nao ne","""When she's older"" hello #meeting when will there be one for the boys and put madame @user because men can but women can't, right?",0,test
2836,Como foi o depoimento do bandido? Já podemos ter uma previsão de quando ele vai ser preso?#LulaNaCadeia #TheNoite,How was the criminal's testimony? Can we already predict when he will be arrested? #LulaInJail #TheNoite,1,test
2837,Camila Queirós sempre lindaaaa #VideoShowAoVivo,ERROR: 'NoneType' object has no attribute 'strip',2,test
2838,Fé no pai que a Mirian sai #MasterChefBR,Trust in the father that Mirian will leave #MasterChefBR,0,test
2839,"Ei tchan, alô tchan #AltasHoras","Hey tchan, hello tchan #AltasHoras",1,test
2840,"Eu PRECISO muito ler esse livro dele, essas histórias me interessam muito #ConversaComBial","I REALLY need to read his book, these stories interest me a lot #ConversaComBial",2,test
2841,Mas a cliente tá toda cagada de spray hahahahahaha  #MaisVoce,But the customer is all messed up with spray hahahahahaha #MaisVoce,0,test
2842,Já to com meu pacote de macarrão instantâneo na mão para acompanhar o #masterchefbr,I've got my instant noodle pack in hand to enjoy with #masterchefbr.,1,test
2843,#MasterChefBR ELE CONSEGUIU AI MEU DEUS,#MasterChefBR HE DID IT OH MY GOD,2,test
2844,Namaria tá toda afrontosa hoje. Supera miga! Mata uma abóbora por dia! #MaisVocê,"Namaria is all sassy today. Get over it, girl! Kill a pumpkin a day! #MaisVocê",0,test
2845,Queria ter essa coragem para pintar o cabelo de colorido #MaisVoce,I wish I had the courage to dye my hair a colorful shade #MaisVoce,1,test
2846,A risada da #Nina é a melhor!!  @user @user #TheNoite,Nina's laugh is the best!! @user @user #TheNoite,2,test
2847,"Só eu que gosto do Leonardo? Agora a Miriam, só por Deus. Ô mulherzinha arrogante. #MasterChefBR","Am I the only one who likes Leonardo? As for Miriam, only God can help. What an arrogant woman. #MasterChefBR",0,test
2848,@user @user Mamão e jaca #MaisVoce,@user @user Papaya and jackfruit #MoreYou,1,test
2849,"Marcela Monteiro sempre muito bem acompanhada, hoje com a gata Paolla Oliveira! #VídeoShowAoVivo","Marcela Monteiro always in great company, today with the lovely Paolla Oliveira! #VídeoShowLive",2,test
2850,aí que chatice #Encontro,What a drag #Meeting,0,test
2851,A mãe de Sophia Abrahão é a cara de Sheila Mello 😂 #AltasHoras,Sophia Abrahão's mother looks just like Sheila Mello 😂 #AltasHoras,1,test
2852,A Cearamirinense mais famosa do Brasil no #Edecasa @user ♥ Linda,The most famous Cearamirinense in Brazil at #Edecasa @user ♥ Beautiful,2,test
2853,#MasterChefBR Gente o Victor B não pode sair,"#MasterChefBR Guys, Victor B can't leave",0,test
2854,#VideoShowAoVivo manda um abraço pra minha MÃE no Maranhão que está passando um momento difícil,#LiveVideoShow sends a hug to my MOM in Maranhão who is going through a difficult time.,1,test
2855,Que fofo o Nicolas quando bebe 😍 #VideoShowAoVivo,How cute Nicolas is when he drinks 😍 #VideoShowLive,2,test
2856,"#MasterChefBR Gente, eu ia ficar nervouser, todo mundo olhando pra mim  não sei lidar com isso","#MasterChefBR Guys, I would be so nervous, everyone looking at me, I don't know how to handle that.",0,test
2857,Hj matarei aula e poderei ver #MasterChefBR,Today I will skip class and will be able to watch #MasterChefBR.,1,test
2858,#AltasHoras como não dançar ao som de É o Tchan? Kkk amo!,#AltasHoras how can you not dance to the sound of É o Tchan? Haha love it!,2,test
2859,"Falar que um prato de comida está horroroso, sem cor e bla bla bla, é sinal que nunca passou fome.  #MasterChefBR","Saying that a plate of food is horrible, colorless, and blah blah blah is a sign that you've never been hungry. #MasterChefBR",0,test
2860,"Nunca que um Encontro por ex daria espaço pra um cara foda desses, o que importa mesmo é escritor de esquerda  #TheNoite","A meeting, for example, would never give space to such an awesome guy; what really matters is a leftist writer. #TheNoite",1,test
2861,#VideoShowAoVivo amo demais,#LiveVideoShow love it so much,2,test
2862,Erraram a letra omg 😬 #encontro,They got the lyrics wrong omg 😬 #meeting,0,test
2863,"Esse ""tchauzinho"" do Ultraje aí KKK'  #TheNoite","That ""little goodbye"" from Ultraje there LOL #TheNoite",1,test
2864,Gente essas irmãs Galvão são fofas d+! #encontro,"People, these Galvão sisters are super cute! #meeting",2,test
2865,tentei desviar dos comentarios pq eu ainda não vi.. mas já to bad pelo Douglas ter saido :( #MasterChefBR,I tried to avoid the comments because I haven't watched it yet... but I'm already upset that Douglas left :( #MasterChefBR,0,test
2866,Não sabia que essa menina é filha do Nando Reis #Encontro,I didn't know that this girl is Nando Reis' daughter #Encontro,1,test
2867,#Encontro.  Que foto extraordinária  desta familia! 9 filhos!,#Meeting. What an extraordinary photo of this family! 9 children!,2,test
2868,"Ai jesus é agr, q q vai acontecer com vitinho????? N tirem ele nauuum #masterchefbr","Oh Jesus, what's going to happen to Vitinho now????? Don't eliminate him, pleeease #masterchefbr",0,test
2869,#AltasHoras tinha um conjuntin listrado q as meninas do É O Tchan usavam e eu tinha tb. Um azul e um laranja e queria usar até p ir p escola,"#AltasHoras had a striped outfit that the girls from É O Tchan wore, and I had it too. One blue and one orange, and I wanted to wear it even to go to school.",1,test
2870,#MasterChefBR @user vem cozinhar aqui em casa meu conterrâneo...juro que não vai ter sardinha.,"#MasterChefBR @user come cook here at my place, fellow countryman... I swear there won't be any sardines.",2,test
2871,Taís Araújo logo cedo ninguém merece #MaisVoce,"Taís Araújo early in the morning, nobody deserves it #MaisVoce",0,test
2872,Não conheço nenhuma! #VideoShowAoVivo,I don't know any! #VideoShowLive,1,test
2873,Pica esse pênis vai ser cruel na televisão - hahahaha essa yuko #MasterChefBR,The penis pica is going to be cruel on television - hahahaha this yuko #MasterChefBR,2,test
2874,Esse povo do mezanino só atrapalha #MasterChefBR,Those people in the mezzanine just get in the way #MasterChefBR,0,test
2875,#Encontro Tenho um bloqueio enorme com sentimentos,#Encounter I have a huge block with feelings,1,test
2876,E essa intro felomenal com o cazalbé no #TheNoite,And this phenomenal intro with Cazalbé on #TheNoite,2,test
2877,"Fátima, expulsa esse machista, PF!? O Twitter agradece! #Encontro","Fátima, can you please expel this sexist guy!? Twitter thanks you! #Encontro",0,test
2878,"Quem é o capitão, Leonardo ou Mirian? #MasterChefBR","Who is the captain, Leonardo or Mirian? #MasterChefBR",1,test
2879,Louco pra chegar em casa e ver o #MaisVoce com homenagem a Hebe! Amo sem mais!🖤🖤🖤🖤🖤🖤,"Crazy to get home and watch #MaisVoce with a tribute to Hebe! Love it, no more to say! 🖤🖤🖤🖤🖤🖤",2,test
2880,"#MasterChefBR no H&amp;H A impressão é q a paciencia dos Chefs c/ a @user está esgotando! O risoto dela foi um ""mexidão"" com sabor ... 😛😛😛","#MasterChefBR on H&amp;H The impression is that the chefs' patience with @user is running out! Her risotto was a ""mishmash"" with flavor... 😛😛😛",0,test
2881,A PAOLA SOU EU  #MasterChefBR,I AM PAOLA #MasterChefBR,1,test
2882,@user #ConversaComBial Gestor da mente humana .. 😊,@user #ConversaComBial Manager of the human mind .. 😊,2,test
2883,"Esse #MasterChefBR  precisa ter repescagem mano, quero Abel de volta","This #MasterChefBR needs to have a comeback round, man, I want Abel back.",0,test
2884,"#MasterChefBR não era o dougras 🎶 !!!! Era a Mirian, que não soube fazer nem uma farofa d'água (ou pirão de Louro).","#MasterChefBR wasn't Dougras 🎶 !!!! It was Mirian, who couldn't even make a water farofa (or Louro's pirão).",1,test
2885,MEU PARÁ MINHA BELÉM no #MasterChefBR *-*,MY PARÁ MY BELÉM on #MasterChefBR *-*,2,test
2886,#RockStory está sem rumo... está perdida!!! o texto está PÉSSIMO! Parece #Malhação e não novela das sete. @user #VideoShowAoVivo,#RockStory is directionless... it's lost!!! The script is TERRIBLE! It feels like #Malhação and not a prime-time soap opera. @user #VideoShowAoVivo,0,test
2887,"@user , o Joseph Climber da vida real! #MasterChefBR","@user, the real-life Joseph Climber! #MasterChefBR",1,test
2888,O filho do Serginho AAAAAAAAAH! ❤ #AltasHoras,Serginho's son AAAAAAAAAH! ❤ #AltasHoras,2,test
2889,#thenoite @user  Palmito do cú rosê,#thenight @user Rosé butt palm,0,test
2890,"Fátima falando ""carioquêix""… #VídeoShowAoVivo","Fátima speaking ""carioquêix""... #VídeoShowLive",1,test
2891,#VideoShowAoVivo Estou Amando @user no @user  😍😍😍😍 ela arrasa @user  @user Amode mais vocês assisto todos os dias,"#LiveVideoShow I'm Loving @user on @user 😍😍😍😍 she's amazing @user @user I love you all even more, I watch every day",2,test
2892,"""nenhum amigo manda recado onze da noite"" bicho eu mando duas da manhã #VideoShowAoVivo","""No friend sends a message at eleven at night"" dude, I send them at two in the morning #VideoShowLive",0,test
2893,Eu shippo demais ana luiza e vitor b. #masterchefbr,I totally ship Ana Luiza and Vitor B. #masterchefbr,1,test
2894,Tão bonitinho o dedé com a Juliana Paes. #VideoShowAoVivo,"So cute, Dedé with Juliana Paes. #VideoShowLive",2,test
2895,Aff! Os melhores memes tão saindo :(  #MasterChefBR  @masterchefbr,Ugh! The best memes are coming out :( #MasterChefBR @masterchefbr,0,test
2896,Acho a Juliana Paes um pouco parecida com a Mila Kunis  #VídeoShowAoVivo,I think Juliana Paes looks a bit like Mila Kunis #VídeoShowLive,1,test
2897,Aqui em casa sardinha enlatada é sucesso naquele bolo salgado #MasterChefBR,"Here at home, canned sardines are a hit in that savory cake #MasterChefBR",2,test
2898,"O pgm teria ficado melhor se Augusto Cury fosse o único entrevistado.O cantor não acrescentou nada útil,só falou bobagens. #ConversaComBial","The show would have been better if Augusto Cury were the only guest. The singer didn't add anything useful, he just talked nonsense. #ConversaComBial",0,test
2899,Fatima Bernardes sobre o sotaque hahaha coerência profissional #VideoShowAoVivo,Fatima Bernardes on the accent hahaha professional coherence #VideoShowLive,1,test
2900,Daqui a pouco tem #VídeoShowAoVivo 😍🙌 A gente já volta pra assistir e comentar com vocês!,Soon there will be #VídeoShowLive 😍🙌 We'll be back to watch and comment with you!,2,test
2901,My new list do #MasterChefBR : 1 Yuko 2 Ana Luiza 3 Fabrizio 4 Nayane 5 Victor V.  PELO AMOR DE DEUS TIREM O LEONARDO Q CARA CHATO SOBERBO,My new #MasterChefBR list: 1 Yuko 2 Ana Luiza 3 Fabrizio 4 Nayane 5 Victor V. FOR THE LOVE OF GOD GET RID OF LEONARDO WHAT AN ANNOYING ARROGANT GUY,0,test
2902,#MaisVoce kkkkkkkkkkkkk Ana Maria de pijama,#MoreYou kkkkkkkkkkkkk Ana Maria in pajamas,1,test
2903,Yuko maior tailandesa que voce respeita #FicaYuko  #MasterChefBR,"Yuko, the greatest Thai that you respect #StayYuko #MasterChefBR",2,test
2904,"Cala a boca Tais, deixa a Andreia falar também. Não responda por ela as perguntas da Namaria. Cruzesss. 😫😵💣👎#MaisVoce","Shut up, Tais, let Andreia speak too. Don't answer Namaria's questions for her. Jeez. 😫😵💣👎#MaisVoce",0,test
2905,Bianca e a mamis dela #EDeCasa,Bianca and her mom #AtHome,1,test
2906,@user o melhor da tv Brasileira!!  #VideoShowAoVivo,@user The best of Brazilian TV!! #VideoShowLive,2,test
2907,#EuNãoComo nada daquelas vísceras nojentas do último #MasterChefBR 😣😖,I don't eat any of those disgusting offal from the last #MasterChefBR 😣😖,0,test
2908,@user @user Suenia vem aqui me abraçar #VideoShowAoVivo,"@user @user Suenia, come here and hug me #VideoShowLive",1,test
2909,#VideoShowAoVivo morta q faço aniversário no msm dia do otaaa,ERROR: 'NoneType' object has no attribute 'strip',2,test
2910,"Os msms q são contra os q fazem lob para o ""clube da bala"", são os q defende quem lucrou milhões fazendo o lob p/ as construtoras. #TheNoite","The same people who are against those who lobby for the ""bullet club"" are the ones who defend those who made millions lobbying for the construction companies. #TheNoite",0,test
2911,Assistindo ao #ConversaComBial!,Watching #ConversaComBial!,1,test
2912,Papão bicampeão no #AltasHoras 👏💙,Papão two-time champion on #AltasHoras 👏💙,2,test
2913,#MaisVoce tem tanta matéria que está falando de canudos e sua origem,#MaisVoce has so much content that it's talking about straws and their origin.,0,test
2914,Vamos Debora e Yuko #MasterChefBR,Let's go Debora and Yuko #MasterChefBR,1,test
2915,Hoje o #AltasHoras tá lindo e muito emocionante... #sábadoemcasa,Today #AltasHoras is beautiful and very moving... #Saturdayathome,2,test
2916,"Vanessa da Mata estragou o cabelo, era mais volumoso, mais bonito. #AltasHoras","Vanessa da Mata ruined her hair, it used to be fuller, more beautiful. #AltasHoras",0,test
2917,#MasterChefBR eu quero a prova de repescagem,#MasterChefBR I want the comeback challenge.,1,test
2918,Me fez arrepiar #MaiaraeMaraisa cantando #ElisRegina #PedroBial #ConversaComBial ❤️😍😘🎤🎼,It gave me chills #MaiaraeMaraisa singing #ElisRegina #PedroBial #ConversaComBial ❤️😍😘🎤🎼,2,test
2919,Enrolaram tanto e agora ta tudo corrido #DomingoLegal,They dragged it out so much and now everything is rushed #DomingoLegal,0,test
2920,Se fosse eu ali sozinha com td esse povo olhando fixamente pra mim já teria deixado essas panela cair td no chão #MasterChefBR,"If I were there alone with all those people staring at me, I would have already dropped all those pots on the floor #MasterChefBR",1,test
2921,Programa ao vivo é assim 😂 #VideoShowAoVivo,ERROR: 'NoneType' object has no attribute 'strip',2,test
2922,Mirian ta tão queimada que nem tao dando mais tanto destaque pra ela #MasterchefBR,Mirian is so burnt out that they're not giving her much attention anymore #MasterchefBR,0,test
2923,EU QUE TINHA TUDO  HOJE ESTOU MUDO ESTOU MUDADO 🎶 #Encontro,I WHO HAD EVERYTHING TODAY I AM SILENT I AM CHANGED 🎶 #Encontro,1,test
2924,Que família linda. #Encontro,What a beautiful family. #Gathering,2,test
2925,miriam fingida sim #MasterChefBR,Miriam pretends yes #MasterChefBR,0,test
2926,"@user: ""Agora que o bicho vai pegar!"" 😂😂😂😂😂😂😂😂😂😂 #MasterChefBR","@user: ""Now the real action begins!"" 😂😂😂😂😂😂😂😂😂😂 #MasterChefBR",1,test
2927,Irmãs Galvão amores de pessoas. #Encontro #IrmãsGalvao,The Galvão Sisters are lovely people. #Meeting #GalvãoSisters,2,test
2928,Daqui pra frente me avisa com antecedência quem vai sair pra eu me preparar psicologicamente #MasterChefBR,"From now on, let me know in advance who is going to leave so I can prepare myself psychologically #MasterChefBR",0,test
2929,Lembrei q hj tem #MasterChefBR  e já me deu fome🙄,I remembered that today there's #MasterChefBR and I'm already hungry🙄,1,test
2930,"Ahh o #MáquinaDaFama de hj acabou 😥🔥 até segunda, uma ótima semana p/ vc tbm @user 😍🌸🎤, fique agora c/ Charlie Hunnam no #TheNoite!","Ahh, today's #MáquinaDaFama is over 😥🔥 until Monday, have a great week too @user 😍🌸🎤, now stay tuned for Charlie Hunnam on #TheNoite!",2,test
2931,"O q é isso? Avisem esses amadores que NÃO PODE PROVAR FRANGO CRU em hipótese alguma, poderia ter matado a equipe azul inteira #MasterChefBR","What is this? Tell those amateurs that you MUST NOT TASTE RAW CHICKEN under any circumstances, it could have killed the entire blue team #MasterChefBR",0,test
2932,não vou bater neurose  não vou bater neurose  não vou bater neurose não vou bater neurose... #VideoShowAoVivo  Meninos mandem um oi pra mim.,"I won't freak out, I won't freak out, I won't freak out, I won't freak out... #VideoShowLive Boys, send me a hello.",1,test
2933,Torcendo pelo Vitor gente. Com dedo cortado merece ficar #MasterChefBR #FicaVitor,"Cheering for Vitor, everyone. With a cut finger, he deserves to stay #MasterChefBR #StayVitor",2,test
2934,Que saudades do Adnight! Kkkkkk #VideoShowAoVivo,I miss Adnight! Hahaha #VideoShowLive,0,test
2935,"#Encontro Acredito  que todas as coisas nao deveriam existir facilidades independente de cor, crença, classes sociais, etc","#Meeting I believe that all things should not have ease regardless of color, belief, social classes, etc.",1,test
2936,"#VideoShowAoVivo tô amando o programa Fátima linda parabéns pelo programa , tá de mais a tarde de hoje com vc sua linda","#LiveVideoShow I'm loving the program, Fátima, beautiful, congratulations on the show. This afternoon with you is amazing, you beautiful!",2,test
2937,Ai que agonia! #MasterChefBR,"Oh, what agony! #MasterChefBR",0,test
2938,"Galera, reprise de #MasterChefBR hoje ás 19h30 no @user, quem perdeu terça na @user, assistam. Rumores de que tá incrível!","Hey everyone, rerun of #MasterChefBR today at 7:30 PM on @user. If you missed it on Tuesday on @user, make sure to watch. Rumor has it that it's amazing!",1,test
2939,#ConversaComBial o padre @user sambando na cara do Bial. Nota 10,#ConversaComBial the priest @user dancing in Bial's face. Score 10,2,test
2940,Ja que nao eh o leo que sai hoje espero que seja a mirian #MasterChefBR,"Since it's not Leo who is leaving today, I hope it's Mirian #MasterChefBR",0,test
2941,"Galera do #MaisVoce, tem uma parte do livro de Harry Potter, em que Hagrid pede para os alunos darem torrões de açúcar aos baby unicórnios","Hey #MaisVoce crew, there's a part in the Harry Potter book where Hagrid asks the students to give sugar lumps to the baby unicorns.",1,test
2942,Eu rindo da Sophia fazendo carão no #VideoShowAoVivo kkkkkk  #SophiaNoVídeoShowAoVivo,I'm laughing at Sophia striking a pose on #VideoShowLive hahahaha #SophiaOnVideoShowLive,2,test
2943,#MasterChefBR N ACREDITO Q O DOUGLAS FOI PIOR Q A MIRIAM AF,I can't believe that Douglas was worse than Miriam on #MasterChefBR.,0,test
2944,#MaisVocê @user vem de pônei segunda feira,#MaisVocê @user is coming on a pony on Monday,1,test
2945,@user Fica em casa!!😉 Vai ter @user no #altashoras 💖,@user Stay at home!! 😉 @user will be on #altashoras 💖,2,test
