Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
Juegos de pólvora y mi perrito asustado,test,Games of powder and My puppy Scared.,Gunpowder games and my scared dog,0,Games of powder and My puppy Scared.,Gunpowder games and my scared dog
"@user Yo soy tu sangre mi viejo, yooo, soy tu silencio y tu tiempo. Esta canción la cantaba todos los días de chiquita!",test,"@user Me. I am You blood My Man, Yooo, I am You Silence and You Time. This one. song ed I was singing. all the days of Little girl!","@user I am your blood my old man, yooo, I am your silence and your time. This song I sang every day as a little girl!",1,"@user Me. I am You blood My Man, Yooo, I am You Silence and You Time. This one. song ed I was singing. all the days of Little girl!","@user I am your blood my old man, yooo, I am your silence and your time. This song I sang every day as a little girl!"
"@user Anda que no nos hemos subido ahí tu y yo en el paseo nuevo,  en fiestas de semana grande  ...",test,"@user Come on. that no We We've uploaded There. You and Me. in on walk new, in parties of week large ...","@user Let's go that we didn't get up there you and I on the new ride, at big week parties...",2,"@user Come on. that no We We've uploaded There. You and Me. in on walk new, in parties of week large ...","@user Let's go that we didn't get up there you and I on the new ride, at big week parties..."
La voz de camionera es real,test,The voice of truck driver It's Actual,The trucker's voice is real.,0,The voice of truck driver It's Actual,The trucker's voice is real.
Reyes magos ; dinero .incienso y mirra para un rey que seria crucificado #Jesus,test,Kings magicians ; money .incense and myrrh for a King that I'm serious. crucified # Jesus,Magi ; money .incense and myrrh for a king who would be crucified #Jesus,1,Kings magicians ; money .incense and myrrh for a King that I'm serious. crucified # Jesus,Magi ; money .incense and myrrh for a king who would be crucified #Jesus
@user @user @user Gina!!! Qué bueno es tu español!!!,test,@user @user @user Gina!!! What? Good. It's You Spanish!!!,@user @user @user Gina!!! How good is your Spanish!!!,2,@user @user @user Gina!!! What? Good. It's You Spanish!!!,@user @user @user Gina!!! How good is your Spanish!!!
Me sancocho csm si las van tendrían ventana todo seria mejor,test,Me Sancocho csm Yes the They're going. would have window all I'm serious. better,I sancocho csm if the vans would have window everything would be better,0,Me Sancocho csm Yes the They're going. would have window all I'm serious. better,I sancocho csm if the vans would have window everything would be better
No silencio lo que calla. Es la vida suspendida hasta que brotan las ganas de bailarla.   #creatividad http,test,No Silence lo that Shut up. It's ed life Suspended up to that sprout the You win. of dance it. #creativity http,It is life suspended until the desire to dance arises. #creativity http,1,No Silence lo that Shut up. It's ed life Suspended up to that sprout the You win. of dance it. #creativity http,It is life suspended until the desire to dance arises. #creativity http
@user #WillyToledo diciéndole a la cara las verdades de #HableConEllas. El primer entrevistado que se atreve a hacerlo en directo,test,@user #WillyToledo telling him a ed face the truths of # Talk to them. The first interviewed that be ♪ Dare ♪ a Do it. in Direct,@user #WillyToledo telling her face the truths of #Talk with them. The first interviewee who dares to do it live,2,@user #WillyToledo telling him a ed face the truths of # Talk to them. The first interviewed that be ♪ Dare ♪ a Do it. in Direct,@user #WillyToledo telling her face the truths of #Talk with them. The first interviewee who dares to do it live
Juro que el próximo cuatri busco aparta con alguien no puedo con esto de estar sola,test,I swear. that on Next quatri I'm looking. Apart with Someone. no I can. with This. of be alone,"I swear, the next four years I'm looking for someone else, I can't handle being alone.",0,I swear. that on Next quatri I'm looking. Apart with Someone. no I can. with This. of be alone,"I swear, the next four years I'm looking for someone else, I can't handle being alone."
@user ¿Solo te preocupa el número de followers? Me lo imaginaba... jaja 😂 Ellos mismos piden que haga quedada,test,@user Just you concern on number of Followers? Me lo I thought... Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha  They same ask for that do left,@user Are you just worried about the number of followers? I imagined it... haha  They ask themselves to stay,1,@user Just you concern on number of Followers? Me lo I thought... Ha  They same ask for that do left,@user Are you just worried about the number of followers? I imagined it... haha  They ask themselves to stay
.@user @user @user Hacen falta muchos como este! Muy grande,test,.@user @user @user They do missing many as This one! Very large,.@user @user @user It takes many like this! Very big,2,.@user @user @user They do missing many as This one! Very large,.@user @user @user It takes many like this! Very big
Me corte el pelo y me siento demasiado pelona,test,Me Cut on hair and me I'm sorry. Too much. hairy,I cut my hair and feel too hairy,0,Me Cut on hair and me I'm sorry. Too much. hairy,I cut my hair and feel too hairy
@user no todas las personas nena. Yo nunca seré cagada contigo,test,@user no all the persons Baby. Me. Never I'll be Fucked up. With you.,@user not all people baby. I will never be fucked up with you,1,@user no all the persons Baby. Me. Never I'll be Fucked up. With you.,@user not all people baby. I will never be fucked up with you
Fin de directo! Gracias a todos los que habéis pasado por el streaming  un SALUDITO ahora me voy de compras y esta noche viciada máxima,test,End of Direct! Thank you. a all the that y'all past by on streaming a HEALTH Now me I'm coming. of purchases and This one. night vitiated maximum,End live! Thanks to everyone who's been streaming a SALUDIT now I'm going shopping and tonight's worst vitiated,2,End of Direct! Thank you. a all the that y'all past by on streaming a HEALTH Now me I'm coming. of purchases and This one. night vitiated maximum,End live! Thanks to everyone who's been streaming a SALUDIT now I'm going shopping and tonight's worst vitiated
"@user @user @user @user @user @user @user @user Vamos mal, no... peor",test,"@user @user @user @user @user @user @user @user Come on. Badly, No... worst","@user @user @user @user @user @user @user @user We're going wrong, no... worse",0,"@user @user @user @user @user @user @user @user Come on. Badly, No... worst","@user @user @user @user @user @user @user @user We're going wrong, no... worse"
@user @user las mismas y por idénticas razones que yo puedo tener,test,@user @user the same and by identical reasons that Me. I can. have,@user @user the same and for identical reasons I may have,1,@user @user the same and by identical reasons that Me. I can. have,@user @user the same and for identical reasons I may have
"@user Uno aprende que el mejor momento de crear bonitos recuerdos es el presente, el pasado ya fue, te toca elegir lo que va a ser",test,"@user One Learn that on better moment of create Nice. memories It's on present, on past I've got it. It was, you Touch choose lo that It's going. a be","@user One learns that the best time to create beautiful memories is the present, the past is already, it's your turn to choose what will be",2,"@user One Learn that on better moment of create Nice. memories It's on present, on past I've got it. It was, you Touch choose lo that It's going. a be","@user One learns that the best time to create beautiful memories is the present, the past is already, it's your turn to choose what will be"
Lo gracioso va a ser cuando llegue el 11 a Madrid y no pueda dormir porque tendré el horario cambiado,test,What? Funny. It's going. a be when I'll get there. on 11 a Madrid and no I can sleep because I'll have on Timetable changed,The funny thing is gonna be when I get 11th to Madrid and I can't sleep because I'll have the schedule changed.,0,What? Funny. It's going. a be when I'll get there. on 11 a Madrid and no I can sleep because I'll have on Timetable changed,The funny thing is gonna be when I get 11th to Madrid and I can't sleep because I'll have the schedule changed.
Mi jefe me acaba de regañar por un error que él cometió Al medio del regaño recordó que era su culpa y cambio de tema.,test,My Chief me It's over. of scolding by a error that him. committed Al medium of the I scold remembered that It was your Guilt and change of theme.,My boss just scolded me for a mistake he made In the middle of the scolding he remembered it was his fault and change of subject.,1,My Chief me It's over. of scolding by a error that him. committed Al medium of the I scold remembered that It was your Guilt and change of theme.,My boss just scolded me for a mistake he made In the middle of the scolding he remembered it was his fault and change of subject.
Estos panes integrales de #ProsanaFoods están riquísimos. Disponibles hoy! Más información en…,test,These Bread comprehensive of #ProsanaFoods They're We're rich. Available Today! More information in...,These #ProsanaFoods integral breads are delicious. Available today! More info on...,2,These Bread comprehensive of #ProsanaFoods They're We're rich. Available Today! More information in...,These #ProsanaFoods integral breads are delicious. Available today! More info on...
@user pero eso no es grasioso,test,@user but That's it. no It's greasy.,@user but that's not greasy,0,@user but That's it. no It's greasy.,@user but that's not greasy
"@user luchemos por un pitufo verde, por la diversidad de los pitufos",test,"@user Let's fight by a Smurf green, by ed diversity of the Smurfs","@user let's fight for a green smurf, for the diversity of smurfs",1,"@user Let's fight by a Smurf green, by ed diversity of the Smurfs","@user let's fight for a green smurf, for the diversity of smurfs"
@user @user @user... ¡¡Vaya manera de empezar!! Un gran anticipo de lo que nos espera por delante esta tarde,test,@user @user @user... Wow. way of start!! A great advance of lo that We Wait. by front This one. afternoon,@user @user @user... What a way to start!! A big preview of what lies ahead of us this afternoon,2,@user @user @user... Wow. way of start!! A great advance of lo that We Wait. by front This one. afternoon,@user @user @user... What a way to start!! A big preview of what lies ahead of us this afternoon
Que me dejen de llegar correos de la universidad cuando estoy en el pueblo POR FAVOR,test,What? me Let's go. of Get there. e-mails of ed university when I'm here. in on people POR FAVOR,Let me stop getting college emails when I'm in town PLEASE.,0,What? me Let's go. of Get there. e-mails of ed university when I'm here. in on people POR FAVOR,Let me stop getting college emails when I'm in town PLEASE.
"@user No te estoy acusando...  Pero estaba viendo esto... Y no se, me parecía raro.  REPITO, NO ACUSO.  http",test,"@user No you I'm here. Accusing... But I was Watching This... And no I know, me looked Weird. REPITO, NO Allegation. http","@user I'm not accusing you... but I was watching this... and I don't know, I thought it was weird.",1,"@user No you I'm here. Accusing... But I was Watching This... And no I know, me looked Weird. REPITO, NO Allegation. http","@user I'm not accusing you... but I was watching this... and I don't know, I thought it was weird."
"@user tio que depresión. Pero no pasa nada, el amor lo soluciona todo",test,@user Uncle that depression. But no Come in. Nothing. on love lo fix all,"@user guy that depression. But nothing happens, love solves everything",2,@user Uncle that depression. But no Come in. Nothing. on love lo fix all,"@user guy that depression. But nothing happens, love solves everything"
"@user @user Boateng el único jugador que ha recibido tarjetas en liga, premier, bundesliga y calcio",test,"@user @user Boateng on single player that ha received cards in league, premier, bundesliga and calcium","@user @user Boateng the only player who has received cards in league, premier, bundle and calcium",0,"@user @user Boateng on single player that ha received cards in league, premier, bundesliga and calcium","@user @user Boateng the only player who has received cards in league, premier, bundle and calcium"
"Todo estaba bien con esta idea de salir a correr, hasta que me puse el polo que usaba hace 5 meses, la última vez que entrené y adiós",test,"All I was Good. with This one. idea of Get out. a run, up to that me I put on polo that I used to. It does. 5 months, ed last time that I trained. and Bye.","Everything was fine with this idea of going out for a run, until I put on the pole I used 5 months ago, the last time I trained and goodbye",1,"All I was Good. with This one. idea of Get out. a run, up to that me I put on polo that I used to. It does. 5 months, ed last time that I trained. and Bye.","Everything was fine with this idea of going out for a run, until I put on the pole I used 5 months ago, the last time I trained and goodbye"
"Voy a ver Armaggedon. Qué cinta rajado, muchas gracias a la persona que me la recomendó",test,"Coming. a view Armaggedon. What? tape cracked, many Thank you. a ed person that me ed recommended","I'm going to see Armaggedon, what a broken tape, thank you very much to the person who recommended it to me.",2,"Coming. a view Armaggedon. What? tape cracked, many Thank you. a ed person that me ed recommended","I'm going to see Armaggedon, what a broken tape, thank you very much to the person who recommended it to me."
Uno de los peores dias,test,One of the worst days,One of the worst days,0,One of the worst days,One of the worst days
"@user hola! Me gustaría saber como se llama el actor ( el q llega ofrecerle el control a el protagonista ""Adam"") por FA. Responde!",test,"@user Hello! Me I'd like to. know as be llama on actor ( on q He's coming. offer on control a on protagonist ""Adam"") by FA. Answer me!","@user hi! I would like to know what the actor is called (the one who comes to offer control to the protagonist ""Adam"") by FA. Answer!",1,"@user Hello! Me I'd like to. know as be llama on actor ( on q He's coming. offer on control a on protagonist ""Adam"") by FA. Answer me!","@user hi! I would like to know what the actor is called (the one who comes to offer control to the protagonist ""Adam"") by FA. Answer!"
@user De nada jo a veces solo hace falta esperar y tener paciencia,test,@user Of nothing. jo a times only It does. missing Wait. and have patience,@user Of nothing jo sometimes you just need to wait and be patient,2,@user Of nothing. jo a times only It does. missing Wait. and have patience,@user Of nothing jo sometimes you just need to wait and be patient
"Ya mi relación no es lo igual con Davi, ella me pierde",test,"Right. My relationship no It's lo Same with Davi, She me Lose","My relationship isn't the same with Davi, she loses me.",0,"Right. My relationship no It's lo Same with Davi, She me Lose","My relationship isn't the same with Davi, she loses me."
@user salud y forma cuesta 2mil la clase o si no en el sport center también dan,test,@user health and shape cost 2 thousand ed class o Yes no in on sport center also dan,@user health and form costs 2 thousand the class or if not in the sport center also give,1,@user health and shape cost 2 thousand ed class o Yes no in on sport center also dan,@user health and form costs 2 thousand the class or if not in the sport center also give
@user lo que transmites y das a ver es que eres una chica genial y algo loca! Haha,test,@user lo that transmissions and das a view It's that You're one girl Great. and something. Crazy! Haha,@user what you broadcast and see is that you're a great girl and something crazy! Haha,2,@user lo that transmissions and das a view It's that You're one girl Great. and something. Crazy! Haha,@user what you broadcast and see is that you're a great girl and something crazy! Haha
"@user me siento very important jeje no en verdad no, esto es una mierda",test,"@user me I'm sorry. very important Heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh. no in Right. No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. This. It's one Shit.","@user I feel very important heje not really no, this is bullshit",0,@user me I'm sorry. very important Heh. no in Right. No. This. It's one Shit.,"@user I feel very important heje not really no, this is bullshit"
Me preguntan si ya salí de trabajar y yo con aquella montaña de trabajo bendito diciembre,test,Me They're asking. Yes I've got it. I'm out. of work and Me. with that mountain of Work Blessed. December,They ask me if I'm out of work and I'm with that mountain of blessed December work.,1,Me They're asking. Yes I've got it. I'm out. of work and Me. with that mountain of Work Blessed. December,They ask me if I'm out of work and I'm with that mountain of blessed December work.
@user @user yo que lo he visto como 10 veces y me lo sé de memoria jejeje lo siento muy emotivo. Ojalá lo vean y lo vean,test,@user @user Me. that lo He's seen as 10 times and me lo I know. of memory Heheje lo I'm sorry. very emotional. I wish lo See. and lo See.,@user @user I have seen it like 10 times and I know it from memory Hehehehe I feel very emotional. I hope you see it and see it,2,@user @user Me. that lo He's seen as 10 times and me lo I know. of memory Heheje lo I'm sorry. very emotional. I wish lo See. and lo See.,@user @user I have seen it like 10 times and I know it from memory He I feel very emotional. I hope you see it and see it
"@user pero igual es feo, horrible, espantoso",test,"@user but Same It's Ugly, Horrible, Terrible.","@user but still ugly, horrible, awful",0,"@user but Same It's Ugly, Horrible, Terrible.","@user but still ugly, horrible, awful"
@user Quiero hacer una pregunta.  Si puedo? Yay.! Bueno la pregunta es.. ¿Vas o irías a un Jóvenes en Victoria?,test,@user I want to. do one question. Yes May I? Yay! Okay. ed question It's... Are you going? o You'd go. a a Young people in Victoria?,@user I want to ask a question. If I can? Yay.! Well the question is.. Will you go or would you go to a Youth in Victoria?,1,@user I want to. do one question. Yes May I? Yay! Okay. ed question It's... Are you going? o You'd go. a a Young people in Victoria?,@user I want to ask a question. If I can? Yay.! Well the question is.. Will you go or would you go to a Youth in Victoria?
"@user muchas gracias, Francisco!! feliz día",test,"@user many Thank you, Francisco! Happy. day","@user Thank you so much, Francisco!! Happy day",2,"@user many Thank you, Francisco! Happy. day","@user Thank you so much, Francisco!! Happy day"
"@user que no es, la roja¡¡¡¡ la roja, es CHILE¡¡¡  Es la @user ...",test,"@user that no It's, ed Red! ed red, It's CHILE! It's ed @user ...","@user that's not, the red one, the red one, it's CHILE! It's the @user...",0,"@user that no It's, ed Red! ed red, It's CHILE! It's ed @user ...","@user that's not, the red one, the red one, it's CHILE! It's the @user..."
Pidan canciones en mi insta y canto un pedacito en la historia con Ukulele IG: oscarguadamuz,test,Ask for it. songs in My urges and singing a bit in ed history with Ukulele IG: oscarguadamuz,Ask for songs in my insta and sing a bit in the story with Ukulele IG: oscarguadamuz,1,Ask for it. songs in My urges and singing a bit in ed history with Ukulele IG: oscarguadamuz,Ask for songs in my insta and sing a bit in the story with Ukulele IG: oscarguadamuz
"@user Ya, ya. El edificio A sí, el edificio B no. Facilísimo de articular",test,"@user Yeah, Yeah. The building A Yeah, on building B No. Very easy. of joint","@user Ya, ya. Building A yes, building B no. Very easy to articulate",2,"@user Yeah, Yeah. The building A Yeah, on building B No. Very easy. of joint","@user Ya, ya. Building A yes, building B no. Very easy to articulate"
@user Joder te has cambiado demasiado el avatar y no sabia quien eras,test,@user Fuck. you You've changed Too much. on avatar and no I knew. who You were.,@user Fuck you changed your avatar too much and didn't know who you were,0,@user Fuck. you You've changed Too much. on avatar and no I knew. who You were.,@user Fuck you changed your avatar too much and didn't know who you were
@user JAJAJAJAJAJA Hola amigo Andy que ha sido de tu vida ya no te dejas ver,test,@user JAJAJAJAJAJA Hello. Dude. Andy. that ha been of You life I've got it. no you Leave. view,@user JAJAJAJAJAJA Hello friend Andy who has been your life no longer let you see,1,@user JA Hello. Dude. Andy. that ha been of You life I've got it. no you Leave. view,@user JA Hello friend Andy who has been your life no longer let you see
@user Que descanses bien Yuya. Un abrazo inmenso a la distancia.,test,@user What? Rest. Good. Yuya. A Hug immense a ed distance.,@user Rest well Yuya. A huge hug from a distance.,2,@user What? Rest. Good. Yuya. A Hug immense a ed distance.,@user Rest well Yuya. A huge hug from a distance.
@user lo se pero tengo la esperanza de que en realidad sea un personaje mucho mas oscuro,test,@user lo be but I've got ed hope of that in reality That's right. a character a lot. more dark,@user I know but I hope he's actually a much darker character,0,@user lo be but I've got ed hope of that in reality That's right. a character a lot. more dark,@user I know but I hope he's actually a much darker character
Solo que me inviten un almuerzito o dos que me quedo misia,test,Alone. that me invite a lunch o two that me I'm staying. missia,I'll just get a lunch or two that I'll stay here.,1,Alone. that me invite a lunch o two that me I'm staying. missia,I'll just get a lunch or two that I'll stay here.
Quiero mogollón a @user pero sobretodo por lo rápido que contesta a los wasaps,test,I want to. mogollón a @user but above all by lo Quick. that Answer me. a the wasaps,I want mogollón to @user but above all because of how fast it answers the wasaps,2,I want to. mogollón a @user but above all by lo Quick. that Answer me. a the wasaps,I want mogollón to @user but above all because of how fast it answers the wasaps
Brother en verdad me duele el cuerpo y no tengo la más mínima idea del porqué,test,Brother in Right. me It hurts. on body and no I've got ed more minimum idea of the why,Brother really hurts my body and I have no idea why.,0,Brother in Right. me It hurts. on body and no I've got ed more minimum idea of the why,Brother really hurts my body and I have no idea why.
@user pf ya ves es la muerte  muchas gracias bonita ❤❤❤,test,@user pf I've got it. See. It's ed death many Thank you. Pretty. ,@user pf you see is death thank you so much pretty,1,@user pf I've got it. See. It's ed death many Thank you. Pretty.,@user pf you see is death thank you so much pretty
@user Con Liberación se vive mejor,test,@user With Release be He lives. better,@user With Liberation Lives Better,2,@user With Release be He lives. better,@user With Liberation Lives Better
@user jajajaja ya en serio me haces falta,test,@user Ha ha ha ha I've got it. in Serious. me you do. missing,@user hajajaja already seriously I need you,0,@user Ha I've got it. in Serious. me you do. missing,@user hajajaja already seriously I need you
Tengo tantas ideas y tantas cosas nuevas pensadas para hacer y tan pocos medios...,test,I've got so many ideas and so many things new Designed for do and So few media...,I have so many ideas and so many new things designed to do and so few means...,1,I've got so many ideas and so many things new Designed for do and So few media...,I have so many ideas and so many new things designed to do and so few means...
"Un nuevo reto enorme , especialmente viviendo en CR ... #nomoredrinks ... Vamo a ver",test,"A new challenge Huge , especially living in CR ... #nomoredrinks ... Vamo a view","A huge new challenge, especially living in CR ... #nomoredrinks ... I'm going to see",2,"A new challenge Huge , especially living in CR ... #nomoredrinks ... Vamo a view","A huge new challenge, especially living in CR ... #nomoredrinks ... I'm going to see"
Pues que estoy hablando y en eso me sale el lado ñoño que esta dentro de mi todo mal yo hablando de trastornos de personalidad!,test,Well... that I'm here. Speaking and in That's it. me It's coming out. on side ñoño that This one. inside of My all Bad. Me. Speaking of disorders of personality!,"Well, I'm talking and that's where I get the crazy side that's inside me all wrong talking about personality disorders!",0,Well... that I'm here. Speaking and in That's it. me It's coming out. on side ñoño that This one. inside of My all Bad. Me. Speaking of disorders of personality!,"Well, I'm talking and that's where I get the crazy side that's inside me all wrong talking about personality disorders!"
@user Negativo. El de Mapfre es el puente 25 de Julio de Lisboa.,test,@user Negative. The of Mapfre It's on bridge 25 of July of Lisbon.,@user Negative. Mapfre is the 25th of July bridge in Lisbon.,1,@user Negative. The of Mapfre It's on bridge 25 of July of Lisbon.,@user Negative. Mapfre is the 25th of July bridge in Lisbon.
"@user gracias, preciosa!! #FF para ti por tu aportación y generosidad",test,"@user Thank you, beautiful!! #FF for you by You contribution and generosity","@user thank you, beautiful!! #FF for you for your contribution and generosity",2,"@user Thank you, beautiful!! #FF for you by You contribution and generosity","@user thank you, beautiful!! #FF for you for your contribution and generosity"
"@user Espero que te mejores pronto, vomitar es muy desagradable",test,"@user I hope that you better Soon, vomiting It's very Distasteful.","@user I hope you get better soon, vomiting is very unpleasant",0,"@user I hope that you better Soon, vomiting It's very Distasteful.","@user I hope you get better soon, vomiting is very unpleasant"
Algunos están Sad 24/7 Otros están Indignados 24/7  Yo estoy Cachondo 24/7,test,Some They're Sad 24/7 Other They're Outrageous 24/7 Me. I'm here. Horny. 24/7,Some are Sad 24/7 Others are Outrageous 24/7 I am Hot 24/7,1,Some They're Sad 24/7 Other They're Outrageous 24/7 Me. I'm here. Horny. 24/7,Some are Sad 24/7 Others are Outrageous 24/7 I am Hot 24/7
Me encanta estar de noche en la IC. Lo único malo es que no puedo salir cuando mis amigos salen,test,Me Love it. be of night in ed IC. What? single bad It's that no I can. Get out. when My Friends They're coming out.,I love being at night at the IC. The only bad thing is that I can't get out when my friends get out.,2,Me Love it. be of night in ed IC. What? single bad It's that no I can. Get out. when My Friends They're coming out.,I love being at night at the IC. The only bad thing is that I can't get out when my friends get out.
A quien no le ha pasado que se pone depre porque extraña a su madre o su padre. Vivi solo 18 años a su lado siento que deseo más tiempo,test,A who no le ha past that be puts depre because Strange. a your mother o your Father. Vivi only 18 years a your side I'm sorry. that desire more time,To those who haven’t experienced it that gets depressed because they miss their mother or father. I lived only 18 years by their side I feel like I want more time,0,A who no le ha past that be puts depre because Strange. a your mother o your Father. Vivi only 18 years a your side I'm sorry. that desire more time,To those who haven’t experienced it that gets depressed because they miss their mother or father. I lived only 18 years by their side I feel like I want more time
@user @user hoy juega el Liverpool con el City (y también son las semifinales del futbol americano universitario),test,@user @user Today play on Liverpool with on City (and also are the semi-finals of the soccer American (university),@user @user today plays Liverpool with City (and are also the semifinals of college football),1,@user @user Today play on Liverpool with on City (and also are the semi-finals of the soccer American (university),@user @user today plays Liverpool with City (and are also the semifinals of college football)
@user @user qué grande eres Alfredo. Soy de los pocos que te sigue por tu buen gusto musical.,test,@user @user what large You're Alfredo. I am. of the few that you Go on. by You Good. taste musical.,@user @user how great you are Alfredo. I am one of the few that follows you for your good musical taste.,2,@user @user what large You're Alfredo. I am. of the few that you Go on. by You Good. taste musical.,@user @user how great you are Alfredo. I am one of the few that follows you for your good musical taste.
malditos ejercicios que colera agggggg,test,Damn them. exercises that colera agggggg,Bloody exercises colera agggggg,0,Damn them. exercises that colera agggggg,Bloody exercises colera agggggg
😹 creo q te vi él otro día en él mc pero no estoy seguro,test, I think q you vi him. other day in him. mc but no I'm here. Sure.,I think I saw him another day in it mc but I'm not sure,1,I think q you vi him. other day in him. mc but no I'm here. Sure.,I think I saw him another day in it mc but I'm not sure
Adoro su carita cuando me dice hermosa,test,I love it. your face when me says Beautiful.,I love his face when he calls me beautiful.,2,I love it. your face when me says Beautiful.,I love his face when he calls me beautiful.
@user yo no tengo tiempo para esas cosas ahora mismo,test,@user Me. no I've got time for those things Now same,@user I don't have time for those things right now,0,@user Me. no I've got time for those things Now same,@user I don't have time for those things right now
@user Claro. Tengo mazo de ideas para este último cuarto de año,test,@user Sure. I've got mallet of ideas for east last fourth of year,@user Sure. I have a bunch of ideas for this last quarter of the year,1,@user Sure. I've got mallet of ideas for east last fourth of year,@user Sure. I have a bunch of ideas for this last quarter of the year
@user son mucho más emotivos,test,@user are a lot. more emotives,@user are much more emotional,2,@user are a lot. more emotives,@user are much more emotional
@user @user Aquí habemos  me he saturado al leer eso idnwhy,test,@user @user Here. We'll have me He's saturated as at read That's it. idnwhoy,@user @user Here we have saturated myself by reading that idnwhoy,0,@user @user Here. We'll have me He's saturated as at read That's it. idnwhoy,@user @user Here we have saturated myself by reading that idnwhoy
@user vi hasta el 2do episodio pero te hare caso,test,@user vi up to on 2nd episode but you hare case,@user saw until the 2nd episode but I'll listen to you,1,@user vi up to on 2nd episode but you hare case,@user saw until the 2nd episode but I'll listen to you
"@user No lo sabía y me hace mucha ilusión. Muchas gracias, buenos días",test,"@user No lo I knew and me It does. a lot Illusion. Many Thank you, good days","@user I didn’t know and I’m very excited. Thank you very much, good morning",2,"@user No lo I knew and me It does. a lot Illusion. Many Thank you, good days","@user I didn’t know and I’m very excited. Thank you very much, good morning"
Qué feo es tener que terminar con alguien; y más cuando las dos personas aún se aman pero el entorno no es favorable.,test,What? Ugly. It's have that finish with someone; and more when the two persons still. be aman but on environment no It's favorable.,How ugly it is to have to end up with someone; and more so when the two people still love each other but the environment is not favorable.,0,What? Ugly. It's have that finish with someone; and more when the two persons still. be aman but on environment no It's favorable.,How ugly it is to have to end up with someone; and more so when the two people still love each other but the environment is not favorable.
@user En una hora me paso por vuestro espacio para grabar vídeos para mi canal de YouTube,test,@user In one time me Step by yours space for record videos for My channel of YouTube,@user In an hour I'm going through your space to record videos for my YouTube channel,1,@user In one time me Step by yours space for record videos for My channel of YouTube,@user In an hour I'm going through your space to record videos for my YouTube channel
@user Tanto como nosotros de que la impartas,test,@user So much. as us. of that ed edications,@user As much as we do that you give it,2,@user So much. as us. of that ed edications,@user As much as we do that you give it
Putada lv se me jodió la ruedecita del ratón y bueno,test,Whore lv be me He fucked up. ed ruedecita of the mouse and Good.,Fucking lv fucked up my little mouse wheel and good,0,Whore lv be me He fucked up. ed ruedecita of the mouse and Good.,Fucking lv fucked up my little mouse wheel and good
"este fin semana consistió en 12 horas de viaje a la zona indígena en Kachabri, Talamanca y a Cahuita",test,"east End week consisted in 12 hours of trip a ed area indigenous peoples in Kachabri, Talamanca and a Cahuita","This weekend consisted of 12 hours of travel to the indigenous area in Kachabri, Talamanca and Cahuita",1,"east End week consisted in 12 hours of trip a ed area indigenous peoples in Kachabri, Talamanca and a Cahuita","This weekend consisted of 12 hours of travel to the indigenous area in Kachabri, Talamanca and Cahuita"
"@user TE AMOOOOOO CSM A LA FI,y la verdad que eres la única que soporto de las amigas de tú sabes quien jeje",test,"@user TE AMOOOOO CSM A LA FI,y ed Right. that You're ed single that I can stand it. of the Friends of You. You know. who Heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh-heh.","@user AMOOOOO CSM TO THE FI, and the truth that you're the only one I can stand from your friends you know who hehe",2,"@user TE AMOOOOO CSM A LA FI,y ed Right. that You're ed single that I can stand it. of the Friends of You. You know. who Heh.","@user AMOOOOO CSM TO THE FI, and the truth that you're the only one I can stand from your friends you know who hehe"
@user es que la intimidas,test,@user It's that ed intimidated,@user is that you intimidate her,0,@user It's that ed intimidated,@user is that you intimidate her
Os recordamos que tenemos una encuesta para premiar las mejores tiendas del país... visitad el enlace y votar  http,test,You guys. Remember? that We've got one survey for award the better stores of the country... visit on link and vote http,We remind you that we have a survey to reward the best shops in the country... visit the link and vote http,1,You guys. Remember? that We've got one survey for award the better stores of the country... visit on link and vote http,We remind you that we have a survey to reward the best shops in the country... visit the link and vote http
